crypto,price_open,price_close,volume
BTC,710.7360229492188,703.1309814453125,65047100
BTC,703.0889892578125,709.8480224609375,79660800
BTC,709.8250122070312,723.2730102539062,132429000
BTC,722.843994140625,715.5339965820312,68807800
BTC,715.5549926757812,716.4110107421875,63119700
BTC,716.7520141601562,705.0540161132812,64622500
BTC,705.1959838867188,702.031005859375,80318096
BTC,701.9970092773438,705.02099609375,62993000
BTC,705.7940063476562,711.6190185546875,72038496
BTC,711.1669921875,744.197998046875,141294000
BTC,744.8759765625,740.9769897460938,108579000
BTC,740.7050170898438,751.5850219726562,87363104
BTC,751.8330078125,751.6160278320312,110608000
BTC,751.8790283203125,731.0260009765625,154116000
BTC,731.2650146484375,739.2479858398438,60802400
BTC,739.6430053710938,751.3469848632812,129906000
BTC,751.7410278320312,744.593994140625,76543800
BTC,744.6199951171875,740.2890014648438,85919296
BTC,740.4420166015625,741.6489868164062,67807600
BTC,741.510986328125,735.3820190429688,54962700
BTC,735.43701171875,732.0349731445312,52601800
BTC,732.4840087890625,735.81298828125,61888600
BTC,736.3289794921875,735.60400390625,68511104
BTC,736.2839965820312,745.6909790039062,84070800
BTC,746.0460205078125,756.7739868164062,80461904
BTC,757.5449829101562,777.9439697265625,127605000
BTC,778.2479858398438,771.155029296875,69547296
BTC,771.6380004882812,773.8720092773438,60557900
BTC,773.3939819335938,758.7000122070312,106363000
BTC,758.719970703125,764.2239990234375,116218000
BTC,764.2109985351562,768.1320190429688,96426096
BTC,768.0759887695312,770.8099975585938,80111904
BTC,769.9439697265625,772.7940063476562,68705296
BTC,773.0230102539062,774.6500244140625,53843100
BTC,774.7520141601562,769.7310180664062,57313400
BTC,770.0399780273438,780.0869750976562,76571000
BTC,780.64697265625,780.5560302734375,81645600
BTC,780.0050048828125,781.4810180664062,75979000
BTC,780.0700073242188,778.0880126953125,81580096
BTC,778.9630126953125,784.906982421875,83608200
BTC,785.166015625,790.8289794921875,78989800
BTC,791.0079956054688,790.530029296875,60524400
BTC,790.6920166015625,792.7139892578125,74886400
BTC,792.2470092773438,800.8759765625,99629296
BTC,800.6439819335938,834.281005859375,155576000
BTC,834.1799926757812,864.5399780273438,200027008
BTC,864.8880004882812,921.9840087890624,275564000
BTC,922.1799926757812,898.822021484375,137727008
BTC,899.6519775390625,896.1829833984375,143664992
BTC,896.905029296875,907.6099853515624,123771000
BTC,908.35400390625,933.197998046875,167308000
BTC,934.8309936523438,975.9210205078124,236630000
BTC,975.125,973.4970092773438,199320000
BTC,972.5349731445312,961.2379760742188,187474000
BTC,960.6270141601562,963.7429809570312,99135104
BTC,963.6580200195312,998.3250122070312,147775008
BTC,998.6170043945312,1021.75,222184992
BTC,1021.5999755859376,1043.8399658203125,185168000
BTC,1044.4000244140625,1154.72998046875,344945984
BTC,1156.72998046875,1013.3800048828124,510199008
BTC,1014.239990234375,902.2009887695312,351876000
BTC,903.4869995117188,908.5850219726562,279550016
BTC,908.1749877929688,911.198974609375,158715008
BTC,913.2440185546876,902.8280029296876,141876992
BTC,902.4400024414062,907.6790161132812,115808000
BTC,908.114990234375,777.7570190429688,310928992
BTC,775.177978515625,804.833984375,222326000
BTC,803.7369995117188,823.9840087890625,168968000
BTC,825.1420288085938,818.4119873046875,93063296
BTC,818.1420288085938,821.7979736328125,71013600
BTC,821.7830200195312,831.5339965820312,82755200
BTC,830.9459838867188,907.93798828125,155095008
BTC,909.3729858398438,886.6179809570312,225676992
BTC,888.3350219726562,899.072998046875,105625000
BTC,898.1719970703125,895.0260009765625,86728400
BTC,895.5490112304688,921.7890014648438,111158000
BTC,922.2050170898438,924.6729736328124,116573000
BTC,925.4990234375,921.0120239257812,73588600
BTC,910.677001953125,892.68701171875,111349000
BTC,891.9240112304688,901.5419921875,120831000
BTC,902.39501953125,917.5859985351562,131958000
BTC,918.3590087890624,919.75,125594000
BTC,919.8109741210938,921.5900268554688,68979600
BTC,922.0670166015624,919.4959716796876,60851700
BTC,920.1510009765624,920.3820190429688,78227296
BTC,920.958984375,970.4030151367188,164582000
BTC,970.9409790039062,989.0230102539062,150110000
BTC,990.0009765625,1011.7999877929688,145820992
