date,score_mean,score_std,post_count,sentiment_mean,sentiment_std,positive_count,positive_ratio,negative_count,negative_ratio,sentiment_ratio,BTC_open,BTC_close,BTC_volume,BTC_daily_return,BTC_price_change,BTC_volatility,BTC_direction,ETH_open,ETH_close,ETH_volume,ETH_daily_return,ETH_price_change,ETH_volatility,ETH_direction
2018-01-28,0.0950061224489796,0.37575194499490167,196,0.2193877551020408,0.9755112440851071,72,0.3673469387755102,36,0.1836734693877551,1.945945945945946,11475.2998046875,11786.2998046875,8350360064,2.7101688434576743,3.020790716258781,2.7101688434576743,1,1111.780029296875,1246.010009765625,5372329984,12.073429719154184,12.550251584580941,12.073429719154184,1
2018-01-29,0.04528116883116884,0.39186571725786834,154,0.1038961038961039,1.0172938031589034,50,0.3246753246753247,41,0.2662337662337662,1.1904761904761905,11755.5,11296.400390625,7107359744,-3.9054026572668112,-4.156515803778071,3.9054026572668112,0,1246.699951171875,1182.3599853515625,3715079936,-5.160822037398343,-5.108307631175057,5.160822037398343,0
2018-01-30,0.08293850931677019,0.37910935172913807,322,0.21739130434782608,0.9776037343203898,115,0.35714285714285715,66,0.20496894409937888,1.7164179104477613,11306.7998046875,10106.2998046875,8637859840,-10.617504693965701,-10.535219581320588,10.617504693965701,0,1184.1300048828125,1071.1300048828125,4107859968,-9.542871098109117,-9.407454738556375,9.542871098109117,0
2018-01-31,0.11092294117647059,0.35488236021100217,170,0.2529411764705882,0.9234727658041896,59,0.34705882352941175,27,0.1588235294117647,2.107142857142857,10108.2001953125,10221.099609375,8041160192,1.1169091616809796,1.1359232053877344,1.1169091616809796,1,1071.0899658203125,1118.31005859375,3757560064,4.408601917699153,4.404699102430554,4.408601917699153,1
2018-02-01,0.07075412186379929,0.36533876056881276,279,0.1827956989247312,0.9476920457124315,93,0.3333333333333333,55,0.1971326164874552,1.6607142857142858,10237.2998046875,9170.5400390625,9959400448,-10.4203235811903,-10.27834196380305,10.4203235811903,0,1119.3699951171875,1036.7900390625,5261680128,-7.377360159278002,-7.289572234891606,7.377360159278002,0
2018-02-02,0.13193850574712643,0.35234905325478894,174,0.3735632183908046,0.8889767801430546,75,0.43103448275862066,26,0.14942528735632185,2.7777777777777777,9142.2802734375,8830.75,12726899712,-3.4075773671327685,-3.7052347802326024,3.4075773671327685,0,1035.77001953125,915.7849731445312,6713290240,-11.584139734129339,-11.671125431276863,11.584139734129339,0
2018-02-03,0.13881000000000002,0.35281755916374624,130,0.3923076923076923,0.9441468307021245,52,0.4,17,0.13076923076923078,2.888888888888889,8852.1201171875,9174.91015625,7263790080,3.64647152082542,3.897292486481896,3.64647152082542,1,919.2109985351562,964.0189819335938,3243480064,4.874613496775275,5.266957878053113,4.874613496775275,1
2018-02-04,0.058520588235294116,0.3710475222593459,170,0.17647058823529413,0.9629401548037033,57,0.3352941176470588,30,0.17647058823529413,1.8387096774193548,9175.7001953125,8277.009765625,7073549824,-9.794243606025894,-9.786476110758924,9.794243606025894,0,964.6669921875,834.6820068359375,2997090048,-13.47459656070596,-13.416434481221195,13.47459656070596,0
2018-02-05,0.08980621118012422,0.350168774430531,161,0.2608695652173913,0.9118781383114931,57,0.35403726708074534,24,0.14906832298136646,2.28,8270.5400390625,6955.27001953125,9285289984,-15.90307299546477,-15.968807377551098,15.90307299546477,0,834.9580078125,697.9509887695312,4269530112,-16.408851434566436,-16.381210682223525,16.408851434566436,0
2018-02-06,0.17944356435643563,0.3435326007010777,202,0.4603960396039604,0.8927100232751277,91,0.4504950495049505,22,0.10891089108910891,3.9565217391304346,7051.75,7754.0,13999800320,9.9585209345198,11.483809805022926,9.9585209345198,1,707.7369995117188,793.1220092773438,6518269952,12.064511227268568,13.635774150215973,12.064511227268568,1
2018-02-07,0.0976352564102564,0.34700225690527303,156,0.2692307692307692,0.9252455914331615,51,0.3269230769230769,24,0.15384615384615385,2.04,7755.490234375,7621.2998046875,9169280000,-1.7302636665406639,-1.7113772931712679,1.7302636665406639,0,790.427978515625,757.0679931640625,3896179968,-4.220496523188678,-4.545834775929625,4.220496523188678,0
2018-02-08,0.14169940828402366,0.3783915423802254,169,0.33727810650887574,0.9933563473953739,68,0.40236686390532544,27,0.15976331360946747,2.4285714285714284,7637.85986328125,8265.58984375,9346750464,8.218663234272475,8.453807822469184,8.218663234272475,1,755.843017578125,817.8070068359375,3708189952,8.197997178879517,8.022927163784143,8.197997178879517,1
2018-02-09,0.125408,0.31900111679448556,125,0.32,0.8481478872871623,49,0.392,17,0.136,2.7222222222222223,8271.83984375,8736.98046875,6784820224,5.623182191461902,5.703048831493129,5.623182191461902,1,818.47998046875,883.864990234375,2495820032,7.988589987036517,8.077453830337443,7.988589987036517,1
2018-02-10,0.1365614906832298,0.350393045746864,161,0.36024844720496896,0.939100600515301,62,0.38509316770186336,19,0.11801242236024845,3.1,8720.080078125,8621.900390625,7780960256,-1.1259035079997877,-1.3171607575021227,1.1259035079997877,0,882.4669799804688,860.4149780273438,2930530048,-2.4989039197379452,-2.653121513593726,2.4989039197379452,0
2018-02-11,0.11509145299145299,0.3412033630055819,117,0.3247863247863248,0.879155745382445,43,0.36752136752136755,14,0.11965811965811966,2.8666666666666667,8616.1298828125,8129.97021484375,6122189824,-5.64243662271786,-5.705588715872301,5.64243662271786,0,859.2880249023438,814.6599731445312,2486650112,-5.193608017856921,-5.31778340118092,5.193608017856921,0
2018-02-12,0.08246715328467154,0.3386128333339631,137,0.24087591240875914,0.8619876777239189,49,0.35766423357664234,24,0.17518248175182483,1.96,8141.43017578125,8926.5703125,6256439808,9.64376184241374,9.798315081177211,9.64376184241374,1,817.5079956054688,868.7069702148438,2243450112,6.262810258076515,6.634301285442423,6.262810258076515,1
2018-02-13,0.10682546583850933,0.32389112740230763,161,0.2546583850931677,0.838745365900686,59,0.36645962732919257,25,0.15527950310559005,2.269230769230769,8926.7197265625,8598.3095703125,5696719872,-3.6789567311358184,-3.6773444973354663,3.6789567311358184,0,869.2930297851562,845.2579956054688,2081170048,-2.7648943861459125,-2.6992962429639222,2.7648943861459125,0
2018-02-14,0.05339087301587302,0.4188802079848915,252,0.1349206349206349,1.1066850439509759,89,0.3531746031746032,61,0.24206349206349206,1.435483870967742,8599.919921875,9494.6298828125,7909819904,10.403701070072646,10.424378247495735,10.403701070072646,1,844.2789916992188,923.5609741210938,2818370048,9.39049570122667,9.26379625188114,9.39049570122667,1
2018-02-15,0.14605320197044336,0.3710840347130344,203,0.35960591133004927,0.9563461003879606,89,0.43842364532019706,35,0.1724137931034483,2.4722222222222223,9488.3203125,10166.400390625,9062540288,7.1464711960840015,7.075267978887334,7.1464711960840015,1,923.72802734375,936.9760131835938,2900100096,1.4341868437119245,1.452534206013456,1.4341868437119245,1
2018-02-16,0.15454509803921568,0.3703338323921756,204,0.37745098039215685,0.9973765452198581,91,0.44607843137254904,35,0.1715686274509804,2.5277777777777777,10135.7001953125,10233.900390625,7296159744,0.9688545775842409,0.6639518158486624,0.9688545775842409,1,934.7860107421876,944.2100219726562,2369449984,1.0081463695617674,0.7720591228886686,1.0081463695617674,1
2018-02-17,0.12053414634146342,0.36827502616997243,164,0.3048780487804878,0.9358441534332455,62,0.3780487804878049,24,0.14634146341463414,2.48,10207.5,11112.7001953125,8660880384,8.867991137031595,8.58714440383399,8.867991137031595,1,944.7479858398438,974.114990234375,2525720064,3.1084484788210625,3.167194539964835,3.1084484788210625,1
2018-02-18,0.04893216783216783,0.33046443408842063,143,0.1258741258741259,0.8629064289776067,40,0.27972027972027974,26,0.18181818181818182,1.4814814814814814,11123.400390625,10551.7998046875,8744009728,-5.138721666616039,-5.047381651325356,5.138721666616039,0,973.3489990234376,923.9210205078124,2567290112,-5.0781352387701,-5.152776646470225,5.0781352387701,0
